pID,experience,trialID,imageID,imageName,timestamp,cancerType,diagnosis,diagnosticGrading,groundTruth,distanceToGroundtruth,distanceToGroundtruthISUP,taskCompletionTime,imgW,imgH,zoom,imageZoom,accuracyType,correctness,downScale,tissueArea,tumorArea,ratioTumorToTissue,numTumors,minSize,meanSize,maxSize,stdSize,tumorSpan,portionTumorAnnotated,iouTumorVsAnnotation,numFixation,zoomTime,panTime,interpretTime,notInImageTime,otherTime,numZoom,numPan,zoomProp,panProp,interpretProp,tumorAccuracyGroup,minZoom,meanZoom,maxZoom
P8,4,32,C37,test_116.tif,10/12/2022 11:24,Lymph,Benign,,1,-1,,16.202,87552,71168,0.836,0.0202,macro,0,16,2402500,1494,0.000621852,5,77,299,722,223,1984,0.0,0.0,54,1.367,0.34,14.007,0.016,0.47200000000000003,9,1,0.08699249099999999,0.021636757000000003,0.891370752,3,0.0202,0.037772368421052624,0.2305
P8,4,33,C59,test_110.tif,10/12/2022 11:24,Lymph,Benign,,1,-1,,17.762,102400,89600,3.932,0.0814,macro,0,16,5073825,2961,0.000583583,5,67,592,2161,794,166,0.0,0.0,49,2.6239999999999997,0.392,9.761000000000001,0.166,4.819,15,1,0.20536902199999998,0.030680127999999997,0.7639508490000001,3,0.0161,0.04089249999999999,0.122
P8,4,44,C50,test_033.tif,10/12/2022 11:28,Lymph,Benign,,1,-1,,15.386,188416,103936,2.25,0.0253,macro,0,16,12391090,5010,0.00040432300000000005,8,129,626,1104,428,6565,0.0,0.0,53,1.9040000000000001,0.0,12.824000000000002,0.0,0.6579999999999999,8,0,0.12927756699999998,0.0,0.870722433,3,0.0112,0.015807142857142853,0.038
P8,4,45,C11,test_052.tif,10/12/2022 11:28,Lymph,Benign,,1,-1,,29.42,97792,219648,3.375,0.0221,macro,0,16,2721498,2076,0.000762815,1,2076,2076,2076,0,77,0.0,0.0,71,5.222,1.425,22.26,0.0,0.513,12,4,0.18064828600000002,0.049296018,0.7700556959999999,3,0.0066,0.06299811320754715,0.37799999999999995
P8,4,46,C4,test_013.tif,10/12/2022 11:28,Lymph,Benign,,1,-1,,19.544,96768,221184,2.25,0.0146,macro,0,16,1203030,1230,0.001022418,2,410,615,820,205,171,0.0,0.0,63,4.708,0.43700000000000006,9.4,4.704,0.295,12,2,0.323685115,0.030044689,0.646270196,3,0.0065,0.06574489795918369,0.3754
P8,4,47,C29,test_097.tif,10/12/2022 11:29,Lymph,Benign,,1,-1,,18.652,97280,189952,2.25,0.0171,macro,0,16,3975216,1558,0.00039192800000000005,1,1558,1558,1558,0,73,0.0,0.0,57,2.772,2.114,7.975,4.119,1.672,8,3,0.215535339,0.16437291,0.62009175,3,0.0076,0.03397446808510637,0.1943
P9,2,1,C30,test_099.tif,10/19/2022 11:19,Lymph,Benign,,1,-1,,112.50299999999999,98304,86016,3.932,0.0848,macro,0,16,4570656,884,0.000193408,13,11,68,207,62,1471,0.0,0.0,370,23.969,14.633,70.253,2.653,0.995,45,60,0.22019199899999997,0.134426531,0.645381471,3,0.0167,0.15312718750000018,0.4291
P9,2,18,C25,test_084.tif,10/19/2022 11:48,Lymph,Benign,,1,-1,,75.313,118784,82432,4.957,0.0884,macro,0,16,1763687,14373,0.008149405,41,6,351,11597,1783,609,0.0,0.0,249,23.271,5.513,33.484,0.0,13.045,40,24,0.37372326100000003,0.08853664800000001,0.537740091,3,0.0175,0.21973466666666686,1.0
P9,2,22,C4,test_013.tif,10/27/2022 12:21,Lymph,Benign,,1,-1,,50.122,96768,221184,1.5,0.0098,macro,0,16,1203030,1230,0.001022418,2,410,615,820,205,171,0.0,0.0,149,13.411,3.088,22.333000000000002,0.5,10.79,38,13,0.345359497,0.079522044,0.575118459,3,0.0065,0.13235479999999994,0.3754
P9,2,26,C50,test_033.tif,10/27/2022 12:25,Lymph,Benign,,1,-1,,59.773,188416,103936,1.0,0.0112,macro,0,16,12391090,5010,0.00040432300000000005,8,129,626,1104,428,6565,0.0,0.0,197,11.715,0.3,36.691,0.0,11.067,44,1,0.24052478100000002,0.006159405,0.753315813,3,0.0112,0.051414864864864795,0.9728
P9,2,29,C29,test_097.tif,10/27/2022 12:28,Lymph,Benign,,1,-1,,62.648,97280,189952,1.0,0.0076,macro,0,16,3975216,1558,0.00039192800000000005,1,1558,1558,1558,0,73,0.0,0.0,187,20.204,2.021,23.764,15.710999999999999,0.948,49,9,0.439322447,0.043945291,0.516732262,3,0.0076,0.06546751592356695,0.4372
P9,2,30,C11,test_052.tif,10/27/2022 12:29,Lymph,Benign,,1,-1,,59.93899999999999,97792,219648,5.062,0.0332,macro,0,16,2721498,2076,0.000762815,1,2076,2076,2076,0,77,0.0,0.0,162,12.565999999999999,5.669,28.721,0.833,12.15,31,33,0.26761223300000003,0.120730045,0.611657722,3,0.0066,0.08359932885906053,0.252
P9,2,31,C17,test_066.tif,10/27/2022 12:30,Lymph,Benign,,1,-1,,49.019,155648,86016,1.0,0.0136,macro,0,16,6111299,6232,0.00101975,21,13,297,1786,521,6306,0.0,0.0,150,15.898,1.818,21.098000000000003,0.201,10.004,29,8,0.40959447600000004,0.04683877,0.543566754,3,0.0136,0.05286618705035974,0.5234
P9,2,32,C2,test_008.tif,10/27/2022 12:31,Lymph,Benign,,1,-1,,35.523,106496,93184,0.777,0.0155,macro,0,16,4155655,9930,0.002389515,7,43,1419,9151,3159,1824,0.0,0.0,102,2.952,4.271,18.564,9.291,0.445,11,22,0.114476287,0.165626091,0.7198976229999999,3,0.0155,0.07228315789473685,0.264
P9,2,49,C42,test_004.tif,10/27/2022 12:42,Lymph,Benign,,1,-1,,49.556000000000004,98304,103936,6.337000000000001,0.0878,macro,0,16,3759789,1344,0.000357467,3,323,448,546,93,398,0.0,0.0,154,4.792,6.5729999999999995,28.935,0.28300000000000003,8.972999999999999,30,35,0.118908189,0.163101737,0.717990074,3,0.0139,0.1752307692307697,1.0
P9,2,53,C59,test_110.tif,10/27/2022 12:45,Lymph,Benign,,1,-1,,65.107,102400,89600,0.777,0.0161,macro,0,16,5073825,2961,0.000583583,5,67,592,2161,794,166,0.0,0.0,171,10.582,7.962000000000001,36.202,0.483,9.878,35,26,0.193292661,0.145435283,0.661272056,3,0.0161,0.09540352564102557,0.2746
P9,2,54,C37,test_116.tif,10/27/2022 12:46,Lymph,Benign,,1,-1,,28.826,87552,71168,0.836,0.0202,macro,0,16,2402500,1494,0.000621852,5,77,299,722,223,1984,0.0,0.0,73,1.8519999999999999,3.321,10.923,0.664,12.065999999999999,4,13,0.11505964199999999,0.206324553,0.678615805,3,0.0202,0.06764426229508187,0.1537
P10,1,12,C11,test_052.tif,10/21/2022 12:12,Lymph,Benign,,1,-1,,86.625,97792,219648,30.129,0.1975,macro,0,16,2721498,2076,0.000762815,1,2076,2076,2076,0,77,0.0,0.0,264,11.073,11.459000000000001,56.148,0.051,7.894,55,57,0.140734621,0.145640569,0.713624809,3,0.0066,0.16820195312499991,1.0
P10,1,16,C4,test_013.tif,10/21/2022 12:18,Lymph,Benign,,1,-1,,81.045,96768,221184,2.6630000000000003,0.0173,macro,0,16,1203030,1230,0.001022418,2,410,615,820,205,171,0.0,0.0,264,31.358,8.871,34.049,6.522,0.245,34,54,0.422170764,0.11942971,0.458399526,3,0.0065,0.38453937007874117,1.0
P10,1,22,C17,test_066.tif,10/21/2022 12:31,Lymph,Benign,,1,-1,,102.633,155648,86016,3.375,0.0459,macro,0,16,6111299,6232,0.00101975,21,13,297,1786,521,6306,0.0,0.0,311,12.828,13.804,75.536,0.0,0.465,55,106,0.125557905,0.135110798,0.739331297,3,0.0136,0.10322211221122118,0.3489
P10,1,28,C30,test_099.tif,10/21/2022 12:40,Lymph,Benign,,1,-1,,90.943,98304,86016,2.6210000000000004,0.0565,macro,0,16,4570656,884,0.000193408,13,11,68,207,62,1471,0.0,0.0,279,17.495,12.264000000000001,60.665,0.0,0.519,26,64,0.193477395,0.135627709,0.670894895,3,0.0167,0.16238735632183887,0.9654
P10,1,40,C29,test_097.tif,10/21/2022 12:56,Lymph,Benign,,1,-1,,86.59899999999999,97280,189952,7.593,0.0576,macro,0,16,3975216,1558,0.00039192800000000005,1,1558,1558,1558,0,73,0.0,0.0,277,9.844,14.453,55.669,1.151,5.482,39,86,0.123102318,0.18073931399999998,0.696158367,3,0.0076,0.11436542750929382,0.9836
P10,1,43,C37,test_116.tif,10/21/2022 13:04,Lymph,Benign,,1,-1,,62.576,87552,71168,2.822,0.0683,macro,0,16,2402500,1494,0.000621852,5,77,299,722,223,1984,0.0,0.0,163,6.489,9.158999999999999,45.92,0.0,1.008,21,52,0.10539566,0.148762344,0.7458419959999999,3,0.0202,0.12487948717948723,0.5186
P10,1,44,C42,test_004.tif,10/21/2022 13:05,Lymph,Benign,,1,-1,,110.45299999999999,98304,103936,1.0,0.0139,macro,0,16,3759789,1344,0.000357467,3,323,448,546,93,398,0.0,0.0,303,31.079,10.819,53.714,14.128,0.713,52,55,0.325053341,0.113155252,0.5617914070000001,3,0.0139,0.21475510948905152,1.0
P10,1,45,C2,test_008.tif,10/21/2022 13:07,Lymph,Benign,,1,-1,,68.152,106496,93184,0.777,0.0155,macro,0,16,4155655,9930,0.002389515,7,43,1419,9151,3159,1824,0.0,0.0,184,14.363,8.577,39.611,4.971,0.63,27,44,0.22962063,0.13712011,0.63325926,3,0.0155,0.10593932584269654,0.3961
P10,1,54,C25,test_084.tif,10/21/2022 13:16,Lymph,Benign,,1,-1,,47.659,118784,82432,3.305,0.059000000000000004,macro,0,16,1763687,14373,0.008149405,41,6,351,11597,1783,609,0.0,0.0,140,9.361,6.229,30.115,0.0,1.954,26,32,0.20481347800000002,0.13628705800000002,0.658899464,3,0.0175,0.135196992481203,0.6716
P10,1,58,C50,test_033.tif,10/21/2022 13:19,Lymph,Benign,,1,-1,,79.752,188416,103936,1.0,0.0112,macro,0,16,12391090,5010,0.00040432300000000005,8,129,626,1104,428,6565,0.0,0.0,227,11.427,13.931,48.169,0.0,6.225,43,70,0.155412298,0.189467815,0.655119888,3,0.0112,0.10110273972602739,0.4323
P10,1,60,C59,test_110.tif,10/21/2022 13:21,Lymph,Benign,,1,-1,,86.11399999999999,102400,89600,0.777,0.0161,macro,0,16,5073825,2961,0.000583583,5,67,592,2161,794,166,0.0,0.0,254,7.257000000000001,13.56,57.57899999999999,6.306,1.412,39,87,0.09256849800000001,0.17296800899999998,0.734463493,3,0.0161,0.11432803347280338,0.4119
P11,3,13,C2,test_008.tif,11/4/2022 13:57,Lymph,Benign,,1,-1,,142.091,106496,93184,1.9609999999999999,0.039,macro,0,16,4155655,9930,0.002389515,7,43,1419,9151,3159,1824,0.0,0.0,374,9.058,22.521,109.071,0.0,1.4409999999999998,81,71,0.064400995,0.160120867,0.775478137,3,0.0155,0.28645582822085947,1.0
P11,3,19,C37,test_116.tif,11/4/2022 14:04,Lymph,Benign,,1,-1,,82.63,87552,71168,12.242,0.2963,macro,0,16,2402500,1494,0.000621852,5,77,299,722,223,1984,0.0,0.0,234,3.7030000000000003,20.238,45.31399999999999,0.633,12.742,41,54,0.053469064000000004,0.292224388,0.654306548,3,0.0202,0.18034017857142912,1.0
P11,3,22,C59,test_110.tif,11/4/2022 14:08,Lymph,Benign,,1,-1,,90.35,102400,89600,13.27,0.2746,macro,0,16,5073825,2961,0.000583583,5,67,592,2161,794,166,0.0,0.0,177,7.834,17.844,55.638999999999996,0.084,8.949,61,58,0.096339019,0.21943751,0.6842234709999999,3,0.0161,0.197825316455696,0.6178
P11,3,34,C25,test_084.tif,11/9/2022 10:36,Lymph,Benign,,1,-1,,53.43600000000001,118784,82432,4.957,0.0884,macro,0,16,1763687,14373,0.008149405,41,6,351,11597,1783,609,0.0,0.0,166,6.8,10.376,35.5,0.0,0.76,30,24,0.129091047,0.196977751,0.673931202,3,0.0175,0.15180828025477744,0.6716
P11,3,52,C11,test_052.tif,11/9/2022 10:50,Lymph,Benign,,1,-1,,95.81700000000001,97792,219648,25.628,0.168,macro,0,16,2721498,2076,0.000762815,1,2076,2076,2076,0,77,0.0,0.0,256,4.465,28.578000000000003,62.353,0.11699999999999999,0.304,57,64,0.046804897000000005,0.299572309,0.6536227929999999,3,0.0066,0.17036532258064518,0.5671
P11,3,58,C30,test_099.tif,11/9/2022 10:55,Lymph,Benign,,1,-1,,105.507,98304,86016,8.846,0.1907,macro,0,16,4570656,884,0.000193408,13,11,68,207,62,1471,0.0,0.0,319,4.698,38.72,55.146,0.0,6.943,58,50,0.047664462000000005,0.3928412,0.559494339,3,0.0167,0.14306913183279713,0.9654
P3,3,15,C50,test_033.tif,9/19/2022 13:36,Lymph,Malignant,,1,0,,89.896,188416,103936,5.063,0.0569,correct,1,16,12391090,5010,0.00040432300000000005,8,129,626,1104,428,6565,0.501996008,0.319689844,232,12.530999999999999,15.252,57.95399999999999,0.4,3.759,21,26,0.146156269,0.17789285800000001,0.675950873,3,0.0112,0.10010576923076916,0.6485
P4,2,2,C17,test_066.tif,9/21/2022 9:52,Lymph,Malignant,,1,0,,287.942,155648,86016,7.593999999999999,0.1034,correct,1,16,6111299,6232,0.00101975,21,13,297,1786,521,6306,0.4021181,0.314389663,787,51.647,95.12899999999999,140.477,0.0,0.6890000000000001,18,113,0.179796208,0.331167995,0.48903579799999997,3,0.0136,0.2197804347826073,1.0
P4,2,12,C42,test_004.tif,9/21/2022 10:12,Lymph,Malignant,,1,0,,227.257,98304,103936,14.259,0.1975,correct,1,16,3759789,1344,0.000357467,3,323,448,546,93,398,0.5163690479999999,0.326434619,628,36.783,79.234,99.89399999999999,0.05,11.296,14,95,0.170361862,0.36697528100000004,0.462662856,3,0.0139,0.3149903225806415,1.0
P4,2,19,C4,test_013.tif,9/21/2022 10:29,Lymph,Malignant,,1,0,,142.89600000000002,96768,221184,129.727,0.8447,correct,1,16,1203030,1230,0.001022418,2,410,615,820,205,171,0.627642276,0.30634920600000004,388,27.296999999999997,44.398,62.86600000000001,0.467,7.867999999999999,14,52,0.20285967,0.329947013,0.46719331799999997,3,0.0065,0.36116346666666593,0.8447
P11,3,1,C50,test_033.tif,11/4/2022 13:38,Lymph,Malignant,,1,0,,129.757,188416,103936,7.593999999999999,0.0854,correct,1,16,12391090,5010,0.00040432300000000005,8,129,626,1104,428,6565,0.990618762,0.143530569,386,5.814,24.893,97.281,0.0,1.7690000000000001,60,90,0.04542613400000001,0.19449479600000003,0.76007907,3,0.0112,0.16941873278236946,0.9728
P11,3,3,C29,test_097.tif,11/4/2022 13:41,Lymph,Malignant,,1,0,,78.286,97280,189952,2.25,0.0171,correct,1,16,3975216,1558,0.00039192800000000005,1,1558,1558,1558,0,73,1.0,0.240061633,233,4.086,16.281,52.059,0.867,4.993,40,68,0.056416204000000005,0.22479496300000001,0.718788833,3,0.0076,0.15719017857142834,0.9836
P11,3,6,C42,test_004.tif,11/4/2022 13:47,Lymph,Malignant,,1,0,,106.959,98304,103936,14.259,0.1975,correct,1,16,3759789,1344,0.000357467,3,323,448,546,93,398,0.648065476,0.11964285699999999,268,7.75,22.022,70.878,0.1,6.209,56,82,0.076999503,0.21879781399999998,0.704202683,3,0.0139,0.23150755102040885,1.0
P11,3,15,C4,test_013.tif,11/4/2022 14:00,Lymph,Malignant,,1,0,,62.732,96768,221184,30.336,0.1975,correct,1,16,1203030,1230,0.001022418,2,410,615,820,205,171,0.962601626,0.214570497,165,6.294,12.245999999999999,39.491,0.433,4.268,26,36,0.108459272,0.211025142,0.680515586,3,0.0065,0.2302506849315074,1.0
P11,3,39,C17,test_066.tif,11/9/2022 10:41,Lymph,Malignant,,1,0,,66.161,155648,86016,1.0,0.0136,correct,1,16,6111299,6232,0.00101975,21,13,297,1786,521,6306,0.444801027,0.171970966,185,5.261,21.283,39.361,0.0,0.256,31,31,0.07982702400000001,0.32293452699999997,0.597238449,3,0.0136,0.1379700564971753,0.5234
P8,4,25,C26,test_085.tif,10/12/2022 11:22,Lymph,Benign,,0,0,,12.524000000000001,97792,220672,3.375,0.022000000000000002,correct,1,16,1420861,0,0.0,0,0,0,0,0,0,0.0,0.0,36,0.502,0.0,11.107000000000001,0.36700000000000005,0.5479999999999999,2,0,0.043242312000000005,0.0,0.9567576879999999,0,0.0065,0.02320714285714286,0.0496
P8,4,31,C53,test_058.tif,10/12/2022 11:24,Lymph,Benign,,0,0,,16.099,94208,100352,1.0,0.0143,correct,1,16,5998123,0,0.0,0,0,0,0,0,0,0.0,0.0,53,2.186,0.9159999999999999,7.906000000000001,4.321000000000001,0.77,5,1,0.19858284899999998,0.08321220900000001,0.7182049420000001,0,0.0143,0.059186046511627934,0.1634
P8,4,35,C52,test_043.tif,10/12/2022 11:25,Lymph,Benign,,0,0,,14.030999999999999,97792,221184,3.375,0.022000000000000002,correct,1,16,1562692,0,0.0,0,0,0,0,0,0,0.0,0.0,44,2.418,0.67,10.937999999999999,0.0,0.005,6,1,0.172394125,0.04776843,0.779837445,0,0.0065,0.04504000000000001,0.1669
P8,4,38,C45,test_024.tif,10/12/2022 11:25,Lymph,Benign,,0,0,,13.534,97792,221184,7.593,0.0494,correct,1,16,1648700,0,0.0,0,0,0,0,0,0,0.0,0.0,37,0.8340000000000001,0.0,7.94,0.0,4.76,7,0,0.09505356699999999,0.0,0.904946433,0,0.0065,0.03168461538461539,0.1112
P8,4,40,C6,test_036.tif,10/12/2022 11:27,Lymph,Benign,,0,0,,13.671,97792,221696,5.063,0.0329,correct,1,16,2771766,0,0.0,0,0,0,0,0,0,0.0,0.0,41,1.286,1.715,10.077,0.0,0.593,5,2,0.098333078,0.131136259,0.770530662,0,0.0065,0.03155483870967744,0.07400000000000001
P8,4,41,C12,test_053.tif,10/12/2022 11:27,Lymph,Benign,,0,0,,24.423000000000002,97792,218624,1.5,0.0099,correct,1,16,8265772,0,0.0,0,0,0,0,0,0,0.0,0.0,77,2.237,2.865,14.864,4.287,0.17,16,6,0.112040469,0.14349394,0.7444655920000001,0,0.0066,0.036618461538461544,0.2532
P8,4,51,C22,test_078.tif,10/12/2022 11:30,Lymph,Benign,,0,0,,28.958000000000002,110592,96768,3.932,0.0753,correct,1,16,2814821,0,0.0,0,0,0,0,0,0,0.0,0.0,100,2.086,1.103,20.079,0.0,5.69,14,4,0.08965102300000001,0.04740416,0.862944817,0,0.0149,0.06312555555555562,0.3814
P8,4,58,C8,test_045.tif,10/12/2022 11:33,Lymph,Benign,,0,0,,13.199000000000002,97792,221184,2.25,0.0146,correct,1,16,1786371,0,0.0,0,0,0,0,0,0,0.0,0.0,46,3.3369999999999997,0.0,5.252999999999999,4.02,0.589,10,0,0.388474971,0.0,0.6115250289999999,0,0.0065,0.03687878787878786,0.1112
P8,4,59,C13,test_054.tif,10/12/2022 11:33,Lymph,Benign,,0,0,,26.671,97792,217088,3.375,0.0224,correct,1,16,3228289,0,0.0,0,0,0,0,0,0,0.0,0.0,91,5.461,1.3230000000000002,14.55,0.0,5.337000000000001,23,5,0.255976376,0.062013687000000005,0.682009937,0,0.0066,0.06307564102564102,0.255
P9,2,5,C14,test_056.tif,10/19/2022 11:28,Lymph,Benign,,0,0,,456.833,97792,221184,5.992999999999999,0.039,correct,1,16,3631559,0,0.0,0,0,0,0,0,0,0.0,0.0,1298,159.631,18.589000000000002,253.426,22.678,2.509,220,58,0.36981925,0.043065382,0.587115368,0,0.0065,0.26403857373737144,1.0
P9,2,6,C38,test_118.tif,10/19/2022 11:36,Lymph,Benign,,0,0,,99.06,97792,218112,17.086,0.1128,correct,1,16,2053146,0,0.0,0,0,0,0,0,0,0.0,0.0,266,23.17,4.98,49.06399999999999,13.76,8.086,40,16,0.30007511600000003,0.064496076,0.635428808,0,0.0066,0.12092668393782388,0.8566
P9,2,11,C13,test_054.tif,10/19/2022 11:42,Lymph,Benign,,0,0,,83.641,97792,217088,3.375,0.0224,correct,1,16,3228289,0,0.0,0,0,0,0,0,0,0.0,0.0,252,14.380999999999998,8.316,44.842,0.1,16.002,48,33,0.21292882600000002,0.12312885900000001,0.663942315,0,0.0066,0.07473472803347295,0.255
P9,2,13,C52,test_043.tif,10/19/2022 11:43,Lymph,Benign,,0,0,,65.921,97792,221184,7.593,0.0494,correct,1,16,1562692,0,0.0,0,0,0,0,0,0,0.0,0.0,207,22.293000000000003,4.962,27.973000000000003,0.034,10.659,42,19,0.403653944,0.08984573,0.5065003260000001,0,0.0065,0.21227879581151782,0.8447
P9,2,17,C28,test_095.tif,10/19/2022 11:47,Lymph,Benign,,0,0,,61.544,110592,57344,38.443000000000005,0.7366,correct,1,16,3504608,0,0.0,0,0,0,0,0,0,0.0,0.0,170,21.019000000000002,5.4079999999999995,34.189,0.0,0.9279999999999999,24,22,0.346756632,0.089217368,0.564026,0,0.0192,0.13307533333333327,0.7366
P9,2,19,C53,test_058.tif,10/19/2022 11:49,Lymph,Benign,,0,0,,43.308,94208,100352,1.0,0.0143,correct,1,16,5998123,0,0.0,0,0,0,0,0,0,0.0,0.0,133,5.797999999999999,4.453,19.273,0.299,13.485,13,20,0.196382604,0.150826446,0.65279095,0,0.0143,0.06352649572649584,0.3678
P9,2,20,C43,test_014.tif,10/19/2022 11:50,Lymph,Benign,,0,0,,53.06399999999999,110592,100352,3.7910000000000004,0.0726,correct,1,16,5037918,0,0.0,0,0,0,0,0,0,0.0,0.0,150,13.328,3.594,19.907,0.16699999999999998,16.067999999999998,20,15,0.36188872899999996,0.097586141,0.54052513,0,0.0143,0.12284589552238803,0.5516
P9,2,33,C12,test_053.tif,10/27/2022 12:31,Lymph,Benign,,0,0,,66.2,97792,218624,1.0,0.0066,correct,1,16,8265772,0,0.0,0,0,0,0,0,0,0.0,0.0,194,10.295,4.437,38.181,12.542,0.745,40,15,0.194564663,0.083854629,0.721580708,0,0.0066,0.1250078651685394,0.8546
P9,2,36,C22,test_078.tif,10/27/2022 12:33,Lymph,Benign,,0,0,,41.071999999999996,110592,96768,0.777,0.0149,correct,1,16,2814821,0,0.0,0,0,0,0,0,0,0.0,0.0,118,5.093999999999999,5.242000000000001,20.273,0.617,9.846,15,16,0.166421641,0.17125682,0.662321539,0,0.0149,0.05358529411764709,0.1695
P9,2,37,C45,test_024.tif,10/27/2022 12:34,Lymph,Benign,,0,0,,45.222,97792,221184,1.0,0.0065,correct,1,16,1648700,0,0.0,0,0,0,0,0,0,0.0,0.0,133,5.757999999999999,6.352,22.418000000000003,0.633,10.061,23,26,0.166763207,0.18396663600000002,0.649270158,0,0.0065,0.139289256198347,0.3754
P9,2,40,C26,test_085.tif,10/27/2022 12:37,Lymph,Benign,,0,0,,40.595,97792,220672,1.0,0.0065,correct,1,16,1420861,0,0.0,0,0,0,0,0,0,0.0,0.0,107,9.302,3.727,17.977,0.535,9.054,28,19,0.30000645,0.120202541,0.5797910079999999,0,0.0065,0.1945854166666666,0.8467
P9,2,42,C57,test_091.tif,10/27/2022 12:38,Lymph,Benign,,0,0,,58.115,97792,221184,1.0,0.0065,correct,1,16,965121,0,0.0,0,0,0,0,0,0,0.0,0.0,181,18.979,4.838,24.022,9.508,0.768,43,21,0.39672652,0.101130876,0.502142603,0,0.0065,0.1612368098159506,0.8447
P9,2,45,C36,test_115.tif,10/27/2022 12:40,Lymph,Benign,,0,0,,21.666,97792,221184,1.5,0.0098,correct,1,16,722237,0,0.0,0,0,0,0,0,0,0.0,0.0,48,1.838,0.9540000000000001,8.083,0.35,10.440999999999999,6,5,0.16901149399999998,0.08772413800000001,0.743264368,0,0.0065,0.07973333333333336,0.3754
P9,2,55,C6,test_036.tif,10/27/2022 12:46,Lymph,Benign,,0,0,,30.34,97792,221696,1.0,0.0065,correct,1,16,2771766,0,0.0,0,0,0,0,0,0,0.0,0.0,83,6.5889999999999995,1.401,12.927,0.583,8.84,17,9,0.315006932,0.066979012,0.618014056,0,0.0065,0.05814594594594598,0.2497
P9,2,57,C8,test_045.tif,10/27/2022 12:47,Lymph,Benign,,0,0,,24.136,97792,221184,3.375,0.022000000000000002,correct,1,16,1786371,0,0.0,0,0,0,0,0,0,0.0,0.0,52,1.585,4.001,7.692,0.049,10.809000000000001,6,9,0.119370387,0.301325501,0.579304112,0,0.0065,0.05767380952380951,0.0742
P10,1,2,C38,test_118.tif,10/21/2022 11:53,Lymph,Benign,,0,0,,85.833,97792,218112,3.94,0.026000000000000002,correct,1,16,2053146,0,0.0,0,0,0,0,0,0,0.0,0.0,231,25.459,9.026,49.248999999999995,0.068,2.031,27,45,0.304046146,0.107793728,0.588160126,0,0.0066,0.2724210526315795,1.0
P10,1,4,C12,test_053.tif,10/21/2022 11:57,Lymph,Benign,,0,0,,156.286,97792,218624,8.886000000000001,0.0585,correct,1,16,8265772,0,0.0,0,0,0,0,0,0,0.0,0.0,478,30.596,19.677,102.285,0.23399999999999999,3.4939999999999998,68,100,0.200553232,0.128980453,0.670466314,0,0.0066,0.1948834801762116,1.0
P10,1,6,C14,test_056.tif,10/21/2022 12:01,Lymph,Benign,,0,0,,115.257,97792,221184,13.484000000000002,0.0878,correct,1,16,3631559,0,0.0,0,0,0,0,0,0,0.0,0.0,334,17.337,21.405,68.78,1.633,6.102,64,94,0.16124142,0.199075538,0.639683042,0,0.0065,0.12413270440251586,1.0
P10,1,8,C22,test_078.tif,10/21/2022 12:05,Lymph,Benign,,0,0,,89.273,110592,96768,0.777,0.0149,correct,1,16,2814821,0,0.0,0,0,0,0,0,0,0.0,0.0,299,20.105999999999998,11.241,51.571000000000005,5.821000000000001,0.534,44,59,0.242480523,0.135567669,0.6219518079999999,0,0.0149,0.13486297577854672,1.0
P10,1,11,C45,test_024.tif,10/21/2022 12:09,Lymph,Benign,,0,0,,142.429,97792,221184,30.338,0.1975,correct,1,16,1648700,0,0.0,0,0,0,0,0,0,0.0,0.0,437,35.599000000000004,18.25,87.685,0.066,0.8290000000000001,61,91,0.251522602,0.128944282,0.619533116,0,0.0065,0.2370132850241547,1.0
P10,1,19,C8,test_045.tif,10/21/2022 12:24,Lymph,Benign,,0,0,,40.014,97792,221184,1.0,0.0065,correct,1,16,1786371,0,0.0,0,0,0,0,0,0,0.0,0.0,116,8.693,5.399,20.403,5.154,0.365,19,33,0.252007537,0.15651543699999998,0.591477026,0,0.0065,0.10967155963302744,0.5631
P10,1,21,C28,test_095.tif,10/21/2022 12:29,Lymph,Benign,,0,0,,83.84,110592,57344,1.0,0.0192,correct,1,16,3504608,0,0.0,0,0,0,0,0,0,0.0,0.0,227,9.863,12.475999999999999,61.113,0.0,0.38799999999999996,29,74,0.11818770099999999,0.14949911300000002,0.732313186,0,0.0192,0.12382818181818173,0.7366
P10,1,30,C26,test_085.tif,10/21/2022 12:42,Lymph,Benign,,0,0,,53.18,97792,220672,7.595,0.0496,correct,1,16,1420861,0,0.0,0,0,0,0,0,0,0.0,0.0,155,11.482000000000001,5.693,27.695,0.017,8.293,39,36,0.255894807,0.12687764699999998,0.617227546,0,0.0065,0.15322797202797195,0.5644
P10,1,31,C53,test_058.tif,10/21/2022 12:43,Lymph,Benign,,0,0,,89.87899999999999,94208,100352,1.208,0.0173,correct,1,16,5998123,0,0.0,0,0,0,0,0,0,0.0,0.0,292,8.711,14.974,60.351000000000006,0.05,5.792999999999999,42,87,0.103657956,0.17818554,0.7181565040000001,0,0.0143,0.13562587412587443,0.8275
